tid	exp	model	lang	method	wrap	frozen	epochs	date	all_preds	bert_score	bleu_score	input_text	langs	pred_text1	prefix	prompt	qid	rouge_score	target_text	top	top_pred
3	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> gets excited <br /> is thanked	0.6	0.0	PersonX accepts PersonY invitation ## ## ## ## ##	en2en	gets thanked	xAttr	PersonX accepts PersonY invitation  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	3	0.0	polite	polite	is thanked
3	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to accept PersonY's invite. <br /> to accept PersonY's invite <br /> gets arrested	0.47	0.0	## PersonX accepts PersonY invitation ##	en2en	to accept PersonY's invite	xAttr	<xAttr>  PersonX accepts PersonY invitation <extra_id_0>	3	0.0	polite	polite	to accept PersonY's invite.
30	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	helpful <br /> gets excited <br /> to be happy	0.51	0.0	PersonX accepts happily ## ## ## ## ##	en2en	helpful	xAttr	PersonX accepts happily  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	30	0.0	humble	humble	to be happy
30	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	علاقه مند شدن به <br />خوشحال <br />کمک کننده	0.55	0.0	## شخص ایکس با خوشحالی قبول می کند ## ##	fa2fa	علاقه مند شدن به	xAttr	<xAttr>  شخص ایکس با خوشحالی قبول می کند <gen_fa>  <extra_id_0>	30	0.0	متواضع	متواضع	خوشحال
30	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	خوشحال <br />قابل پذیرش <br />علاقه مند شدن به	0.64	0.0	## ## ## ## شخص ایکس با خوشحالی قبول می کند ## ## ## ## ##	fa2fa	خوشحال	xAttr	<xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  شخص ایکس با خوشحالی قبول می کند <xAttr_fa_0>  <xAttr_fa_1>  <xAttr_fa_2>  <xAttr_fa_3>  <extra_id_0>	30	0.0	متواضع	متواضع	قابل پذیرش
30	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> gets excited <br /> is grateful towards PersonX	0.42	0.0	PersonX accepts happily ## ## ## ## ##	en2en	gets thanked	xAttr	PersonX accepts happily  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	30	0.0	humble	humble	is grateful towards PersonX
30	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	happy <br /> gets excited <br /> to be helpful	0.51	0.0	## PersonX accepts happily ##	en2en	happy	xAttr	<xAttr>  PersonX accepts happily <extra_id_0>	30	0.0	humble	humble	happy
300	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	happy <br /> to be helpful <br /> to be helpful.	0.52	0.0	PersonX attends PersonY school ## ## ## ## ##	en2en	happy	xAttr	PersonX attends PersonY school  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	300	0.0	curious	curious	happy
300	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> learns something new <br /> learns about the school	0.31	0.0	PersonX attends PersonY school ## ## ## ## ##	en2en	gets thanked	xAttr	PersonX attends PersonY school  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	300	0.0	curious	curious	gets thanked
300	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> PersonY's attend the school <br /> PersonY is at school	0.41	0.0	## PersonX attends PersonY school ##	en2en	to be helpful	xAttr	<xAttr>  PersonX attends PersonY school <extra_id_0>	300	0.0	curious	curious	to be helpful
301	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	gets excited. <br /> gets in the mirror <br /> gets excited	0.18	0.0	PersonX attends PersonY school ## ## ## ## ## ## ## ## ##	en2en	gets excited	xEffect	PersonX attends PersonY school  <xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  <extra_id_0>	301	0.0	He meets Person Y	He meets Person Y	gets excited.
301	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> learns about PersonY's school <br /> learns about PersonY's school.	0.34	0.0	PersonX attends PersonY school ## ## ## ## ## ## ## ## ##	en2en	gets thanked	xEffect	PersonX attends PersonY school  <xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  <extra_id_0>	301	0.0	He meets Person Y	He meets Person Y	learns about PersonY's school.
301	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	<br /> to be helpful <br /> PersonY is at school	0.39	0.0	## PersonX attends PersonY school ##	en2en	EMPT	xEffect	<xEffect>  PersonX attends PersonY school <extra_id_0>	301	0.0	He meets Person Y	He meets Person Y	PersonY is at school
302	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to help persony <br /> to help PersonY <br /> to be helpful	0.51	0.0	PersonX attends PersonY school ## ## ## ## ## ##	en2en	to help persony	xIntent	PersonX attends PersonY school  <xIntent_0>  <xIntent_1>  <xIntent_2>  <xIntent_3>  <xIntent_4>  <extra_id_0>	302	0.0	an education	an education	to be helpful
302	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> learns about PersonY's school <br /> learns about the school	0.68	0.0	PersonX attends PersonY school ## ## ## ## ## ##	en2en	gets thanked	xIntent	PersonX attends PersonY school  <xIntent_0>  <xIntent_1>  <xIntent_2>  <xIntent_3>  <xIntent_4>  <extra_id_0>	302	0.0	an education	an education	learns about the school
302	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> PersonY's attend the school <br /> PersonY is at school	0.51	0.0	## PersonX attends PersonY school ##	en2en	to be helpful	xIntent	<xIntent>  PersonX attends PersonY school <extra_id_0>	302	0.0	an education	an education	to be helpful
303	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to help PersonY <br /> to be helpful <br /> to help persony	0.4	0.0724974999068182	PersonX attends PersonY school ## ## ## ## ## ##	en2en	to help PersonY	xNeed	PersonX attends PersonY school  <xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  <extra_id_0>	303	0.3333333283333334	to get books	to get books	to be helpful
303	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> learns about PersonY's school <br /> learns about the school	0.39	0.0	PersonX attends PersonY school ## ## ## ## ## ##	en2en	gets thanked	xNeed	PersonX attends PersonY school  <xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  <extra_id_0>	303	0.0	to get books	to get books	learns about the school
303	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> PersonY's attend the school <br /> PersonY is at school	0.4	0.0724974999068182	## PersonX attends PersonY school ##	en2en	to be helpful	xNeed	<xNeed>  PersonX attends PersonY school <extra_id_0>	303	0.3333333283333334	to get books	to get books	to be helpful
304	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	happy <br /> to be helpful <br /> to be helpful.	0.39	0.0	PersonX attends PersonY school ## ## ## ## ## ##	en2en	happy	xReact	PersonX attends PersonY school  <xReact_0>  <xReact_1>  <xReact_2>  <xReact_3>  <xReact_4>  <extra_id_0>	304	0.0	tired	tired	happy
304	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> learns something new <br /> learns about PersonY's school	0.16	0.0	PersonX attends PersonY school ## ## ## ## ## ##	en2en	gets thanked	xReact	PersonX attends PersonY school  <xReact_0>  <xReact_1>  <xReact_2>  <xReact_3>  <xReact_4>  <extra_id_0>	304	0.0	tired	tired	gets thanked
304	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /><br /> to be helpful.	0.42	0.0	## PersonX attends PersonY school ##	en2en	to be helpful	xReact	<xReact>  PersonX attends PersonY school <extra_id_0>	304	0.0	tired	tired	
305	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to help PersonY <br /> to help persony <br /> to be helpful	0.59	0.0442640221364171	PersonX attends PersonY school ## ## ## ## ## ##	en2en	to help PersonY	xWant	PersonX attends PersonY school  <xWant_0>  <xWant_1>  <xWant_2>  <xWant_3>  <xWant_4>  <extra_id_0>	305	0.4999999953125001	to be friends with PersonY	to be friends with PersonY	to help persony
305	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> learns about PersonY's school <br /> learns about PersonY's school.	0.37	0.0	PersonX attends PersonY school ## ## ## ## ## ##	en2en	gets thanked	xWant	PersonX attends PersonY school  <xWant_0>  <xWant_1>  <xWant_2>  <xWant_3>  <xWant_4>  <extra_id_0>	305	0.0	to be friends with PersonY	to be friends with PersonY	learns about PersonY's school
305	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> PersonY's attend the school <br /> PersonY is at school	0.46	0.108731344705945	## PersonX attends PersonY school ##	en2en	to be helpful	xWant	<xWant>  PersonX attends PersonY school <extra_id_0>	305	0.4999999953125001	to be friends with PersonY	to be friends with PersonY	to be helpful
306	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	PersonX <br /> gets excited <br /> gets excited by PersonX.	0.65	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ## ## ## ##	en2en	PersonX	oEffect	PersonX babysits PersonX's nephew  <oEffect_0>  <oEffect_1>  <oEffect_2>  <oEffect_3>  <oEffect_4>  <oEffect_5>  <oEffect_6>  <oEffect_7>  <extra_id_0>	306	0.0	has fun	has fun	gets excited
306	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> PersonX's nephew smiles	0.69	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ## ## ## ##	en2en	smiles	oEffect	PersonX babysits PersonX's nephew  <oEffect_0>  <oEffect_1>  <oEffect_2>  <oEffect_3>  <oEffect_4>  <oEffect_5>  <oEffect_6>  <oEffect_7>  <extra_id_0>	306	0.0	has fun	has fun	smiles
306	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be parented <br /> to be baby <br /> to be parental	0.28	0.0	## PersonX babysits PersonX's nephew ##	en2en	to be parented	oEffect	<oEffect>  PersonX babysits PersonX's nephew <extra_id_0>	306	0.0	has fun	has fun	to be baby
307	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	happy <br /> to be helpful <br /> gets excited	0.62	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	happy	oReact	PersonX babysits PersonX's nephew  <oReact_0>  <oReact_1>  <oReact_2>  <oReact_3>  <oReact_4>  <extra_id_0>	307	0.0	loved	loved	happy
307	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> PersonX's nephew smiles	0.55	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	smiles	oReact	PersonX babysits PersonX's nephew  <oReact_0>  <oReact_1>  <oReact_2>  <oReact_3>  <oReact_4>  <extra_id_0>	307	0.0	loved	loved	smiles
307	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	<br /> to be parented <br /> to be parental	0.6	0.0	## PersonX babysits PersonX's nephew ##	en2en	EMPT	oReact	<oReact>  PersonX babysits PersonX's nephew <extra_id_0>	307	0.0	loved	loved	
308	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to be helpful <br /> to help PersonX <br /> to help personX	0.52	0.0724974999068182	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	to be helpful	oWant	PersonX babysits PersonX's nephew  <oWant_0>  <oWant_1>  <oWant_2>  <oWant_3>  <oWant_4>  <extra_id_0>	308	0.3333333283333334	to thank them	to thank them	to be helpful
308	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> PersonX's nephew gets excited	0.39	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	smiles	oWant	PersonX babysits PersonX's nephew  <oWant_0>  <oWant_1>  <oWant_2>  <oWant_3>  <oWant_4>  <extra_id_0>	308	0.0	to thank them	to thank them	smiles
308	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	<br /> to be parented <br /> to be parental	0.38	0.0	## PersonX babysits PersonX's nephew ##	en2en	EMPT	oWant	<oWant>  PersonX babysits PersonX's nephew <extra_id_0>	308	0.0	to thank them	to thank them	
309	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	gets excited by PersonX's nef <br /> to help PersonX <br /> gets excited by PersonX's new	0.32	0.0	PersonX babysits PersonX's nephew ## ## ## ## ##	en2en	gets excited by PersonX's nef	xAttr	PersonX babysits PersonX's nephew  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	309	0.0	careful	careful	to help PersonX
309	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> PersonX's nephew gets excited	0.32	0.0	PersonX babysits PersonX's nephew ## ## ## ## ##	en2en	smiles	xAttr	PersonX babysits PersonX's nephew  <xAttr_0>  <xAttr_1>  <xAttr_2>  <xAttr_3>  <extra_id_0>	309	0.0	careful	careful	gets excited
309	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be parented <br /> to be parental <br /> to help personX's baby.	0.27	0.0	## PersonX babysits PersonX's nephew ##	en2en	to be parented	xAttr	<xAttr>  PersonX babysits PersonX's nephew <extra_id_0>	309	0.0	careful	careful	to help personX's baby.
31	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	gets excited <br /> gets excited. <br /> to be happy	0.38	0.0	PersonX accepts happily ## ## ## ## ## ## ## ## ##	en2en	gets excited	xEffect	PersonX accepts happily  <xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  <extra_id_0>	31	0.0	thanks someone	thanks someone	to be happy
31	custom	enfat5-large	mix-mix	unsup-gen	unwrapped-lstm	unfreezed	tr:1-ep:1-(0-45001)-361	2021-12-10-09:27	از شخص ایکس تشکر می کند. <br /> شخص ایکس با خوشحالی تشکر می کند. <br /> لبخند	0.77	0.0447063442769312	## شخص ایکس با خوشحالی قبول می کند ## ##	fa2fa	از شخص ایکس تشکر می کند	xEffect	<xEffect>  شخص ایکس با خوشحالی قبول می کند <gen_fa>  <extra_id_0>	31	0.3999999952000001	از کسی تشکر کنید	از کسی تشکر کنید	از شخص ایکس تشکر می کند.
31	custom	enfat5-large	mix-mix	unsup-wrap-lang	wrapped-lstm	freezed	tr:1-ep:1-(0-45001)-361	2021-12-10-14:21	شخص ایکس را خوشحال می کند. <br /> شخص ایکس را خوشحال می کند <br /> از شخص ایکس خوشحال است.	0.46	0.0	## ## ## ## ## ## ## ## شخص ایکس با خوشحالی قبول می کند ## ## ## ## ## ## ## ## ##	fa2fa	شخص ایکس را خوشحال می کند	xEffect	<xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  شخص ایکس با خوشحالی قبول می کند <xEffect_fa_0>  <xEffect_fa_1>  <xEffect_fa_2>  <xEffect_fa_3>  <xEffect_fa_4>  <xEffect_fa_5>  <xEffect_fa_6>  <xEffect_fa_7>  <extra_id_0>	31	0.0	از کسی تشکر کنید	از کسی تشکر کنید	شخص ایکس را خوشحال می کند
31	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	gets thanked <br /> gets excited <br /> PersonX is grateful to be accepted.	0.59	0.0	PersonX accepts happily ## ## ## ## ## ## ## ## ##	en2en	gets thanked	xEffect	PersonX accepts happily  <xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  <extra_id_0>	31	0.0	thanks someone	thanks someone	gets thanked
31	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	gets excited <br /> happy <br /> to be helpful	0.61	0.0	## PersonX accepts happily ##	en2en	gets excited	xEffect	<xEffect>  PersonX accepts happily <extra_id_0>	31	0.0	thanks someone	thanks someone	to be helpful
310	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	gets excited <br /> gets excited by PersonX's nef <br /> to help PersonX	0.15	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ## ## ## ##	en2en	gets excited	xEffect	PersonX babysits PersonX's nephew  <xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  <extra_id_0>	310	0.0	earns money	earns money	gets excited
310	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> PersonX's nephew smiles	0.15	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ## ## ## ##	en2en	smiles	xEffect	PersonX babysits PersonX's nephew  <xEffect_0>  <xEffect_1>  <xEffect_2>  <xEffect_3>  <xEffect_4>  <xEffect_5>  <xEffect_6>  <xEffect_7>  <extra_id_0>	310	0.0	earns money	earns money	gets excited
310	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	<br /> to be parented <br /> to be parental	0.17	0.0	## PersonX babysits PersonX's nephew ##	en2en	EMPT	xEffect	<xEffect>  PersonX babysits PersonX's nephew <extra_id_0>	310	0.0	earns money	earns money	
311	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to help PersonX <br /> to be happy <br /> to help personx	0.57	0.1517468156679355	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	to help PersonX	xIntent	PersonX babysits PersonX's nephew  <xIntent_0>  <xIntent_1>  <xIntent_2>  <xIntent_3>  <xIntent_4>  <extra_id_0>	311	0.5714285665306124	to help a sibling	to help a sibling	to help personx
311	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> PersonX's nephew smiles	0.46	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	smiles	xIntent	PersonX babysits PersonX's nephew  <xIntent_0>  <xIntent_1>  <xIntent_2>  <xIntent_3>  <xIntent_4>  <extra_id_0>	311	0.0	to help a sibling	to help a sibling	PersonX's nephew smiles
311	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	happy <br /> PersonX's babysit <br /> PersonX's baby.	0.44	0.0	## PersonX babysits PersonX's nephew ##	en2en	happy	xIntent	<xIntent>  PersonX babysits PersonX's nephew <extra_id_0>	311	0.0	to help a sibling	to help a sibling	PersonX's babysit
312	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to be helpful <br /> to help PersonX <br /> to help personX	0.65	0.2117797414134193	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	to be helpful	xNeed	PersonX babysits PersonX's nephew  <xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  <extra_id_0>	312	0.6666666616666668	to be available	to be available	to be helpful
312	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> PersonX's nephew gets excited	0.32	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	smiles	xNeed	PersonX babysits PersonX's nephew  <xNeed_0>  <xNeed_1>  <xNeed_2>  <xNeed_3>  <xNeed_4>  <extra_id_0>	312	0.0	to be available	to be available	smiles
312	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be parented <br /> to be helpful <br /> to be parental	0.65	0.2117797414134193	## PersonX babysits PersonX's nephew ##	en2en	to be parented	xNeed	<xNeed>  PersonX babysits PersonX's nephew <extra_id_0>	312	0.6666666616666668	to be available	to be available	to be helpful
313	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	to be helpful <br /> to help PersonX <br /> to help personX	0.83	0.0724974999068182	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	to be helpful	xReact	PersonX babysits PersonX's nephew  <xReact_0>  <xReact_1>  <xReact_2>  <xReact_3>  <xReact_4>  <extra_id_0>	313	0.4999999962500001	helpful	helpful	to be helpful
313	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> PersonX's nephew smiles	0.37	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	smiles	xReact	PersonX babysits PersonX's nephew  <xReact_0>  <xReact_1>  <xReact_2>  <xReact_3>  <xReact_4>  <extra_id_0>	313	0.0	helpful	helpful	smiles
313	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	<br /> to be intimate with PersonX's baby. <br /> to be intimate with PersonY's baby.	0.65	0.0	## PersonX babysits PersonX's nephew ##	en2en	EMPT	xReact	<xReact>  PersonX babysits PersonX's nephew <extra_id_0>	313	0.0	helpful	helpful	
314	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	gets excited <br /> to help PersonX <br /> gets excited by PersonX's neffection	0.25	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	gets excited	xWant	PersonX babysits PersonX's nephew  <xWant_0>  <xWant_1>  <xWant_2>  <xWant_3>  <xWant_4>  <extra_id_0>	314	0.0	to ask their sibling a favor	to ask their sibling a favor	to help PersonX
314	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> gets kissed	0.16	0.0	PersonX babysits PersonX's nephew ## ## ## ## ## ##	en2en	smiles	xWant	PersonX babysits PersonX's nephew  <xWant_0>  <xWant_1>  <xWant_2>  <xWant_3>  <xWant_4>  <extra_id_0>	314	0.0	to ask their sibling a favor	to ask their sibling a favor	gets excited
314	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be parented <br /> to be helpful <br /> to be parental	0.46	0.0266703397520469	## PersonX babysits PersonX's nephew ##	en2en	to be parented	xWant	<xWant>  PersonX babysits PersonX's nephew <extra_id_0>	314	0.2222222177777778	to ask their sibling a favor	to ask their sibling a favor	to be parental
315	custom	enfat5-large	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-9000)-360	2021-12-06-17:25	gets excited. <br /> gets excited <br /> PersonY	0.39	0.0	PersonX babysits PersonY's nephew ## ## ## ## ## ## ## ## ##	en2en	gets excited	oEffect	PersonX babysits PersonY's nephew  <oEffect_0>  <oEffect_1>  <oEffect_2>  <oEffect_3>  <oEffect_4>  <oEffect_5>  <oEffect_6>  <oEffect_7>  <extra_id_0>	315	0.0	they do something interesting	they do something interesting	gets excited.
315	custom	enfat5-large-unsup-all	en-en	unsup-wrap	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-18:58-EVAL	smiles <br /> gets excited <br /> gets kissed	0.38	0.0	PersonX babysits PersonY's nephew ## ## ## ## ## ## ## ## ##	en2en	smiles	oEffect	PersonX babysits PersonY's nephew  <oEffect_0>  <oEffect_1>  <oEffect_2>  <oEffect_3>  <oEffect_4>  <oEffect_5>  <oEffect_6>  <oEffect_7>  <extra_id_0>	315	0.0	they do something interesting	they do something interesting	gets excited
315	custom	enfat5-large-unsup-wrap-all	en-en	unsup	wrapped-emb	freezed	tr:1-ep:1-(0-0)-360	2021-12-06-20:34-EVAL	to be helpful <br /> to be parented <br /> to be parental	0.35	0.0	## PersonX babysits PersonY's nephew ##	en2en	to be helpful	oEffect	<oEffect>  PersonX babysits PersonY's nephew <extra_id_0>	315	0.0	they do something interesting	they do something interesting	to be helpful
